Feature ID	Taxon	Confidence
16b7309581484beb3f7e7b7ad0ec7e27	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Theridiidae;g__Hentziectypus;s__globosus	0.9999627887220054
26bb6e553a7ee4897ce5beefbc3cffa7	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Salticidae;g__Attulus;s__floricola	0.9999645029868659
69012dd7da09fff258815ab778290f1e	k__Animalia;p__Arthropoda	0.9999999999999787
74360042c1dacbb309c940455358099f	k__Animalia;p__Arthropoda	0.9999999999999675
6fe8a92a6fdf3d36aa9ebea838d17e07	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Atylotus;s__thoracius	0.998578610789521
05a088ef3431f9058b2247785bf3ca9c	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__	0.9278221829028095
4cfcf67c2cc6642cd80f24c4d0eef2af	k__Animalia;p__Arthropoda	0.9999999999999819
eeb1d09f8ae100a6ee812d94dd12a1c3	k__Animalia;p__Arthropoda	0.9999999999999811
29cf117ff6128a3b00f4c6de659dcece	k__Animalia;p__Arthropoda	0.9999999999999838
bafc0dd6e7511debfdd968a5d49f6207	k__Animalia;p__Arthropoda	0.99999999999998
182a2c9306ca10e016a4be38092296ba	k__Animalia;p__Arthropoda	0.9999999999999887
192ece5d689f6162112bf92e0b13fff8	k__Animalia;p__Arthropoda	0.9999999999999839
15598ea0bf06bd78446a1abf1a0f5a60	k__Animalia;p__Arthropoda;c__Arachnida	0.7391051879148695
173efde69421204fff40eb3d2b6e3c63	k__Animalia;p__Arthropoda	0.9999999999999701
25cb1755d46417df877f08703caf4b7a	k__Animalia;p__Arthropoda	0.9999999999999796
123ce59c9ebf63312708238daacec21f	k__Animalia;p__Arthropoda	0.9999999999999797
76f3143711fed7f8fcce6f4b49af7d66	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Microplitis	0.991948720918058
dde8d852bacb660640ce654e4f31fd27	k__Animalia;p__Arthropoda;c__Arachnida	0.8163553577136422
f9caa15f149fee809d843f84c7a16cf4	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__	0.8718867703145663
c38ecbedcb5d6a885b9f1007249efb5d	k__Animalia;p__Arthropoda	0.999999999999993
f6aec2173661014c71e56e0e280e7b2d	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae	0.9246722855221345
0029cef64e55ef6d1052bdbd2be0f045	k__Animalia;p__Arthropoda	0.9999999999999915
e58a26693e1ecb95a23f85acb142febf	k__Animalia;p__Arthropoda	0.9999999999999882
4e2b9a6575f4f39fec0cf1127ad5cf71	k__Animalia;p__Arthropoda	0.9999999999999766
603f46e3775793603afcba6221ca440e	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Aleiodes;s__	0.953130390681457
56f936e4257858034a3fe14de035c5d5	k__Animalia;p__Arthropoda	0.9999999999999899
bfe80d15c04cddf0120d628b1846974d	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.8797343361525102
